,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,month,day,year
100932,MountGambier,3.0,26.0,0.0,3.8,13.2,WSW,44.0,ENE,S,24.0,7.0,62.0,20.0,1021.2,1018.3,5.0,5.0,14.6,24.1,No,No,11,0,2012
100933,MountGambier,10.2,33.2,0.0,7.2,8.0,NNW,81.0,NNE,N,24.0,33.0,34.0,9.0,1014.1,1008.9,6.0,6.0,21.9,32.6,No,No,11,1,2012
100934,MountGambier,11.4,19.1,0.0,10.4,12.4,WSW,48.0,SW,WSW,28.0,30.0,50.0,36.0,1016.6,1018.2,7.0,7.0,15.7,18.4,No,No,11,2,2012
100935,MountGambier,4.5,21.0,0.0,6.0,11.8,SSW,37.0,W,S,20.0,22.0,59.0,46.0,1021.4,1019.6,5.0,2.0,14.6,19.6,No,No,11,3,2012
100936,MountGambier,8.3,28.2,0.0,4.6,10.7,SW,28.0,E,WNW,13.0,9.0,67.0,34.0,1019.4,1015.0,2.0,4.0,15.3,25.7,No,No,11,4,2012
100937,MountGambier,14.1,32.7,0.0,5.8,7.3,W,39.0,NNW,WNW,17.0,26.0,45.0,18.0,1011.1,1009.8,7.0,7.0,20.6,31.2,No,No,11,5,2012
100938,MountGambier,13.1,23.5,0.0,7.0,6.4,SSW,39.0,S,SSE,17.0,17.0,83.0,45.0,1018.0,1017.3,8.0,4.0,15.1,21.8,No,No,11,6,2012
100939,MountGambier,10.4,25.9,0.0,6.0,7.5,SE,48.0,SE,E,30.0,17.0,71.0,32.0,1017.0,1014.0,7.0,5.0,15.7,24.6,No,Yes,11,0,2012
100940,MountGambier,12.0,24.3,2.0,4.8,12.4,SSE,48.0,SE,SSE,24.0,31.0,79.0,53.0,1015.5,1015.2,6.0,1.0,17.2,23.2,Yes,No,11,1,2012
100941,MountGambier,11.1,31.2,0.2,5.6,12.8,S,35.0,E,S,13.0,20.0,66.0,37.0,1013.3,1010.2,0.0,1.0,20.2,30.1,No,No,11,2,2012
100942,MountGambier,16.2,37.4,0.0,6.2,8.6,W,63.0,N,NNW,26.0,26.0,36.0,18.0,1004.5,1004.0,1.0,7.0,30.8,35.9,No,No,11,3,2012
100943,MountGambier,16.0,26.7,0.4,10.2,4.4,W,30.0,NNE,N,9.0,17.0,77.0,36.0,1010.5,1009.6,8.0,8.0,18.1,24.7,No,No,11,4,2012
100944,MountGambier,13.7,23.3,0.0,7.8,6.9,SSW,44.0,WSW,SSW,20.0,31.0,65.0,46.0,1015.8,1015.3,7.0,2.0,17.5,21.9,No,No,1,1,2013
100945,MountGambier,9.1,28.6,0.0,4.0,13.1,S,31.0,ESE,S,13.0,17.0,55.0,22.0,1018.9,1016.9,4.0,4.0,17.2,27.5,No,No,1,2,2013
100946,MountGambier,12.5,39.3,0.0,9.0,13.7,NW,52.0,N,NNW,26.0,19.0,20.0,9.0,1013.9,1010.0,1.0,1.0,27.9,38.8,No,No,1,3,2013
100947,MountGambier,22.5,43.6,0.0,13.8,14.0,NNW,65.0,N,WNW,30.0,44.0,16.0,4.0,1004.6,1002.4,0.0,0.0,34.2,40.3,No,No,1,4,2013
100948,MountGambier,15.9,26.1,0.0,16.0,12.5,S,56.0,SSE,S,28.0,33.0,48.0,38.0,1015.4,1017.5,0.0,0.0,20.3,25.3,No,No,1,5,2013
100949,MountGambier,10.9,28.2,0.0,8.0,12.7,SSE,50.0,SE,SSE,30.0,31.0,50.0,32.0,1024.5,1022.8,0.0,0.0,20.4,27.2,No,No,1,6,2013
100950,MountGambier,12.4,34.0,0.0,8.2,13.3,S,37.0,SE,S,22.0,22.0,59.0,23.0,1018.7,1011.7,0.0,0.0,20.4,31.8,No,No,1,0,2013
100951,MountGambier,15.1,24.3,0.0,8.0,7.3,SW,59.0,WSW,WSW,19.0,31.0,58.0,93.0,1005.9,1004.6,1.0,8.0,20.8,17.3,No,No,1,1,2013
100952,MountGambier,12.3,20.3,0.6,6.2,3.0,SSW,44.0,SSW,SW,31.0,28.0,59.0,35.0,1010.0,1009.5,8.0,6.0,14.3,19.5,No,No,1,2,2013
100953,MountGambier,8.0,27.8,0.0,5.0,5.6,SW,52.0,NE,NNW,9.0,24.0,49.0,20.0,1009.7,1005.8,1.0,5.0,16.2,26.6,No,No,1,3,2013
100954,MountGambier,11.3,28.0,0.2,5.2,13.4,SSW,43.0,WSW,SW,20.0,26.0,38.0,49.0,1002.9,1004.7,0.0,1.0,22.6,24.4,No,No,1,4,2013
100955,MountGambier,8.8,22.6,0.0,9.0,4.8,SSW,39.0,WSW,SSW,24.0,28.0,56.0,45.0,1013.3,1014.9,8.0,8.0,17.9,20.8,No,No,1,5,2013
100956,MountGambier,11.1,21.9,0.0,3.6,5.0,SW,48.0,SSW,SW,20.0,31.0,55.0,48.0,1016.2,1017.5,8.0,5.0,16.7,18.1,No,No,1,6,2013
100957,MountGambier,4.5,24.5,0.0,4.0,13.0,S,43.0,ESE,SSE,13.0,24.0,49.0,32.0,1022.4,1019.8,2.0,1.0,16.8,23.2,No,No,1,0,2013
100958,MountGambier,7.7,31.0,0.0,5.8,13.5,SSW,48.0,NW,SW,2.0,13.0,44.0,20.0,1017.6,1014.1,1.0,3.0,19.4,28.5,No,No,1,1,2013
100959,MountGambier,9.0,30.8,0.0,7.0,12.4,S,39.0,SSE,S,19.0,22.0,68.0,34.0,1016.3,1013.5,4.0,1.0,18.3,29.1,No,No,1,2,2013
100960,MountGambier,14.9,40.9,0.0,8.0,11.1,NNW,74.0,N,W,15.0,33.0,29.0,8.0,1005.1,1000.6,6.0,3.0,26.2,39.5,No,No,1,3,2013
100961,MountGambier,17.0,23.0,0.4,15.2,6.0,SSW,50.0,WSW,SSW,24.0,31.0,85.0,40.0,1006.0,1009.9,8.0,6.0,18.0,20.7,No,No,1,4,2013
100962,MountGambier,10.2,23.4,0.0,6.6,11.8,SSW,44.0,SSW,S,26.0,24.0,46.0,30.0,1017.2,1017.1,7.0,1.0,17.7,22.7,No,No,1,5,2013
100963,MountGambier,7.7,24.9,0.0,6.2,12.3,S,44.0,SE,SSW,20.0,28.0,54.0,42.0,1017.4,1015.0,4.0,2.0,18.8,23.7,No,No,1,6,2013
100964,MountGambier,11.2,25.6,0.0,6.8,10.8,S,43.0,SE,SSW,13.0,26.0,66.0,41.0,1012.9,1010.7,7.0,2.0,17.9,23.7,No,No,1,0,2013
100965,MountGambier,8.5,24.6,0.0,6.2,9.7,WSW,56.0,SW,SW,22.0,24.0,59.0,46.0,1013.5,1013.9,2.0,7.0,19.3,22.8,No,No,1,1,2013
100966,MountGambier,8.8,24.6,0.0,5.0,12.1,S,44.0,SE,SSE,17.0,24.0,54.0,42.0,1019.7,1017.1,2.0,5.0,18.5,22.9,No,No,1,2,2013
100967,MountGambier,9.1,35.0,0.0,6.0,10.1,N,48.0,NNE,NNW,15.0,26.0,49.0,9.0,1012.8,1007.3,1.0,7.0,19.4,34.3,No,No,1,3,2013
100968,MountGambier,14.5,22.3,0.8,8.4,11.4,W,61.0,SW,SSW,31.0,31.0,65.0,27.0,1012.3,1015.5,6.0,3.0,16.7,20.5,No,No,1,4,2013
100969,MountGambier,6.6,23.2,0.0,8.0,11.7,SSW,44.0,S,SSW,19.0,24.0,43.0,36.0,1017.7,1015.7,7.0,5.0,17.9,20.3,No,No,1,5,2013
100970,MountGambier,6.9,24.5,0.0,6.0,13.8,SSW,46.0,SW,SW,19.0,20.0,57.0,30.0,1015.5,1012.7,2.0,2.0,17.4,22.9,No,No,1,6,2013
100971,MountGambier,8.8,20.5,0.0,6.2,5.4,SSW,52.0,WNW,S,13.0,30.0,62.0,66.0,1011.9,1013.7,7.0,7.0,18.1,16.5,No,Yes,1,0,2013
100972,MountGambier,10.7,21.4,1.8,2.8,9.9,SW,50.0,SSW,S,24.0,20.0,51.0,28.0,1016.5,1015.0,6.0,5.0,15.7,20.4,Yes,No,1,1,2013
100973,MountGambier,10.0,24.3,0.0,6.2,5.3,WNW,52.0,NNW,WNW,22.0,30.0,57.0,54.0,1014.6,1012.9,5.0,7.0,18.0,21.5,No,Yes,1,2,2013
100974,MountGambier,13.6,18.0,3.6,4.0,4.7,SSW,44.0,N,SSW,7.0,26.0,92.0,76.0,1011.2,1011.9,8.0,5.0,14.8,15.4,Yes,No,1,3,2013
100975,MountGambier,12.3,24.9,0.0,5.2,11.6,S,56.0,SE,SSE,26.0,31.0,52.0,39.0,1024.1,1021.6,6.0,0.0,16.2,23.9,No,No,3,4,2013
100976,MountGambier,11.3,30.0,0.0,7.0,12.0,E,56.0,E,E,31.0,33.0,61.0,22.0,1025.0,1020.5,0.0,0.0,17.2,29.4,No,No,3,5,2013
100977,MountGambier,11.1,32.2,0.0,8.0,11.6,NNE,39.0,NNE,ENE,28.0,20.0,54.0,34.0,1021.3,1017.8,0.0,0.0,19.3,31.2,No,No,3,6,2013
100978,MountGambier,12.5,34.5,0.0,8.2,11.6,NNE,46.0,NE,ENE,19.0,17.0,45.0,20.0,1018.8,1015.6,1.0,1.0,22.1,33.0,No,No,3,0,2013
100979,MountGambier,15.8,35.5,0.0,9.6,10.9,S,39.0,NNE,ENE,28.0,11.0,38.0,21.0,1016.6,1013.7,0.0,3.0,24.4,34.0,No,No,3,1,2013
100980,MountGambier,18.3,36.9,0.0,8.0,9.3,W,37.0,N,WSW,15.0,22.0,36.0,22.0,1014.6,1012.3,1.0,6.0,26.4,35.0,No,No,3,2,2013
100981,MountGambier,16.1,31.6,0.0,7.2,1.7,SW,28.0,S,SSW,17.0,20.0,55.0,45.0,1016.0,1015.2,2.0,7.0,23.1,28.6,No,No,3,3,2013
100982,MountGambier,18.0,36.7,0.0,3.8,4.4,NE,39.0,ENE,NE,15.0,31.0,73.0,26.0,1017.0,1013.9,8.0,8.0,21.7,33.3,No,No,3,4,2013
100983,MountGambier,16.3,33.5,0.0,4.8,4.5,S,35.0,NNE,S,7.0,26.0,83.0,37.0,1014.5,1012.8,3.0,7.0,21.2,30.3,No,Yes,3,5,2013
100984,MountGambier,18.2,32.2,1.2,4.6,5.2,ESE,28.0,S,SE,9.0,15.0,89.0,47.0,1017.1,1015.2,8.0,6.0,20.3,29.5,Yes,No,3,6,2013
100985,MountGambier,17.3,38.2,0.8,4.0,10.0,NW,48.0,NNE,NNW,20.0,19.0,48.0,18.0,1014.6,1012.5,6.0,3.0,25.0,37.5,No,No,3,0,2013
100986,MountGambier,20.0,39.7,0.0,9.2,9.5,NNE,57.0,N,N,22.0,24.0,30.0,14.0,1011.6,1007.6,3.0,3.0,27.7,38.8,No,No,3,1,2013
100987,MountGambier,15.5,21.7,0.2,14.2,7.3,W,69.0,W,WSW,24.0,31.0,65.0,48.0,1011.5,1013.1,7.0,5.0,18.0,18.6,No,No,3,2,2013
100988,MountGambier,13.4,21.9,0.0,6.4,4.7,SW,43.0,NW,WSW,9.0,24.0,59.0,56.0,1017.0,1016.5,7.0,7.0,17.0,20.4,No,No,3,3,2013
100989,MountGambier,13.1,23.8,0.0,3.6,2.0,SW,33.0,NW,S,2.0,19.0,71.0,48.0,1019.4,1017.5,7.0,5.0,17.3,21.2,No,No,3,4,2013
100990,MountGambier,13.4,19.7,0.6,2.8,8.3,SSW,70.0,W,SSW,9.0,43.0,93.0,69.0,1017.7,1019.1,8.0,8.0,15.9,16.6,No,Yes,3,5,2013
100991,MountGambier,8.8,17.8,2.2,4.8,0.9,SSE,43.0,SSW,S,15.0,26.0,52.0,41.0,1027.6,1027.2,7.0,7.0,13.6,16.9,Yes,No,3,6,2013
100992,MountGambier,7.5,21.5,0.2,2.8,5.5,S,33.0,SSW,S,9.0,15.0,84.0,49.0,1026.1,1023.9,7.0,7.0,13.3,20.5,No,No,3,0,2013
100993,MountGambier,6.5,25.1,0.0,2.4,11.0,S,37.0,ENE,ENE,13.0,9.0,85.0,28.0,1024.1,1021.1,1.0,3.0,12.8,23.0,No,No,3,1,2013
100994,MountGambier,8.8,29.9,0.0,4.2,8.2,NNW,46.0,NNE,N,20.0,24.0,46.0,10.0,1017.9,1011.7,0.0,7.0,17.1,28.2,No,Yes,3,2,2013
100995,MountGambier,15.6,20.4,1.2,9.2,4.1,N,94.0,NW,NW,37.0,46.0,81.0,88.0,998.9,998.2,7.0,8.0,17.7,16.0,Yes,Yes,3,3,2013
100996,MountGambier,11.5,19.0,9.0,2.8,1.2,NW,46.0,NNW,NW,13.0,28.0,74.0,54.0,1013.6,1012.4,8.0,8.0,13.7,17.2,Yes,No,3,4,2013
100997,MountGambier,12.7,23.1,1.0,3.0,6.4,NW,52.0,NNW,WNW,19.0,28.0,94.0,70.0,1015.0,1013.6,6.0,8.0,15.5,20.4,No,Yes,3,5,2013
100998,MountGambier,14.9,21.6,2.8,2.6,4.9,WNW,56.0,NW,W,24.0,31.0,87.0,60.0,1011.6,1013.7,7.0,7.0,17.1,19.2,Yes,No,3,6,2013
100999,MountGambier,12.5,21.8,1.0,3.2,0.5,NW,26.0,NNE,NNW,11.0,15.0,88.0,52.0,1019.0,1017.4,7.0,7.0,15.1,20.4,No,No,3,0,2013
101000,MountGambier,9.4,33.3,0.0,2.0,9.8,NNW,50.0,NNE,N,9.0,28.0,70.0,23.0,1013.7,1008.2,2.0,5.0,16.6,31.7,No,No,3,1,2013
101001,MountGambier,16.6,28.6,0.0,11.6,0.3,NNW,85.0,N,WNW,24.0,24.0,18.0,88.0,1003.5,1006.8,7.0,8.0,27.2,17.8,No,No,3,2,2013
101002,MountGambier,10.3,17.4,0.8,3.0,8.3,WSW,74.0,NW,W,17.0,44.0,85.0,46.0,1016.4,1018.8,2.0,3.0,13.4,16.5,No,Yes,3,3,2013
101003,MountGambier,8.3,20.8,2.4,5.4,4.7,NW,39.0,NNW,NW,15.0,24.0,76.0,55.0,1022.3,1019.7,8.0,8.0,13.2,19.5,Yes,No,3,4,2013
101004,MountGambier,12.9,18.1,1.0,2.2,1.7,W,39.0,NNW,W,17.0,26.0,97.0,90.0,1015.3,1012.6,8.0,8.0,15.0,16.5,No,Yes,3,5,2013
101005,MountGambier,10.5,18.3,2.8,1.8,3.6,SW,31.0,WSW,WSW,11.0,17.0,89.0,51.0,1016.1,1016.5,7.0,8.0,13.0,17.5,Yes,No,3,6,2013
101006,MountGambier,11.0,20.2,0.2,3.0,4.2,WNW,48.0,NNW,WNW,20.0,26.0,93.0,64.0,1019.4,1017.7,8.0,7.0,13.0,18.0,No,Yes,4,0,2013
101007,MountGambier,13.0,19.3,1.8,1.2,4.2,SSW,43.0,W,S,13.0,28.0,91.0,64.0,1020.1,1020.6,1.0,7.0,15.6,17.8,Yes,Yes,4,1,2013
101009,MountGambier,10.7,20.9,0.0,3.2,8.1,S,41.0,ESE,SSE,13.0,20.0,76.0,43.0,1030.0,1027.7,7.0,2.0,13.0,20.2,No,No,4,3,2013
101010,MountGambier,7.0,26.5,0.0,1.8,9.2,S,31.0,E,E,17.0,13.0,81.0,38.0,1028.6,1024.6,1.0,1.0,12.9,25.3,No,No,4,4,2013
101011,MountGambier,10.8,29.5,0.0,4.0,9.7,NW,37.0,NNE,NNW,9.0,20.0,62.0,20.0,1022.8,1019.3,0.0,3.0,17.8,28.9,No,No,4,5,2013
101012,MountGambier,9.9,22.4,0.2,6.2,9.6,SSW,33.0,S,S,22.0,22.0,89.0,54.0,1023.2,1022.0,5.0,5.0,16.1,20.7,No,No,4,6,2013
101013,MountGambier,13.2,21.3,0.0,3.0,4.4,S,39.0,SSE,S,26.0,30.0,66.0,63.0,1027.2,1025.3,7.0,3.0,17.3,19.0,No,No,4,0,2013
101014,MountGambier,8.7,23.2,0.0,2.4,9.7,SSW,35.0,SE,SSE,15.0,20.0,76.0,50.0,1027.2,1023.7,1.0,0.0,16.8,21.1,No,No,4,1,2013
101015,MountGambier,4.1,26.0,0.0,3.4,9.5,WSW,31.0,SSW,SW,4.0,17.0,88.0,27.0,1024.4,1021.5,3.0,6.0,14.1,24.9,No,No,4,2,2013
101016,MountGambier,12.3,20.1,0.2,3.0,0.6,S,26.0,SE,ESE,15.0,11.0,91.0,65.0,1025.0,1023.7,7.0,7.0,16.4,19.5,No,No,4,3,2013
101017,MountGambier,6.5,28.6,0.0,0.4,7.4,NW,33.0,N,NW,13.0,15.0,72.0,24.0,1022.3,1017.2,2.0,8.0,16.9,28.2,No,No,4,4,2013
101018,MountGambier,16.3,20.6,0.2,4.6,2.1,NNE,48.0,NNW,W,11.0,24.0,84.0,73.0,1012.7,1010.6,8.0,8.0,17.5,19.8,No,Yes,4,5,2013
101019,MountGambier,8.5,19.7,2.4,1.6,2.8,SW,33.0,N,SSW,7.0,19.0,97.0,93.0,1012.8,1011.2,6.0,8.0,13.7,13.9,Yes,Yes,4,6,2013
101020,MountGambier,8.6,16.3,1.2,1.4,1.4,SSW,28.0,E,S,9.0,17.0,83.0,65.0,1015.2,1015.2,7.0,7.0,13.6,15.3,Yes,Yes,4,0,2013
101021,MountGambier,5.0,18.7,1.6,1.2,3.2,SSW,33.0,N,SSW,6.0,19.0,81.0,56.0,1019.9,1017.9,5.0,6.0,12.9,16.1,Yes,No,4,1,2013
101022,MountGambier,4.7,19.2,0.0,1.2,4.7,SW,30.0,NW,WSW,4.0,20.0,67.0,66.0,1019.5,1018.1,2.0,7.0,14.7,16.3,No,No,4,2,2013
101023,MountGambier,8.4,19.0,0.4,2.2,6.1,SE,50.0,SSE,SSE,28.0,30.0,84.0,50.0,1022.9,1023.7,3.0,7.0,13.9,15.9,No,No,4,3,2013
101024,MountGambier,7.5,17.5,0.0,2.2,5.7,SE,41.0,SE,SE,19.0,26.0,55.0,39.0,1028.8,1025.7,8.0,1.0,13.6,16.2,No,No,4,4,2013
101025,MountGambier,1.8,20.4,0.0,2.0,9.0,E,39.0,E,NE,17.0,13.0,70.0,26.0,1023.8,1017.7,1.0,1.0,11.9,19.6,No,No,4,5,2013
101026,MountGambier,7.7,17.0,0.0,6.2,0.0,N,48.0,NNE,N,31.0,28.0,37.0,61.0,1008.2,1004.5,8.0,8.0,13.8,12.1,No,Yes,4,6,2013
101027,MountGambier,9.7,20.7,7.2,1.0,8.0,W,57.0,NW,WNW,13.0,31.0,72.0,62.0,1006.8,1005.8,6.0,6.0,15.8,18.7,Yes,Yes,4,0,2013
101028,MountGambier,8.5,16.0,10.2,2.2,1.7,WSW,33.0,WSW,WSW,9.0,24.0,65.0,60.0,1016.8,1017.3,7.0,7.0,14.2,14.5,Yes,No,4,1,2013
101029,MountGambier,9.6,18.3,0.6,0.8,6.9,SSW,31.0,NNW,SW,20.0,15.0,92.0,67.0,1019.2,1018.7,8.0,5.0,13.7,17.5,No,Yes,4,2,2013
101030,MountGambier,8.1,19.6,11.2,1.0,3.7,WNW,54.0,NNW,NW,15.0,33.0,88.0,59.0,1020.5,1019.6,7.0,7.0,13.7,18.7,Yes,No,4,3,2013
101031,MountGambier,13.4,21.4,1.0,0.6,7.1,WNW,41.0,NW,WNW,17.0,28.0,73.0,63.0,1022.6,1021.0,4.0,4.0,17.7,20.6,No,No,4,4,2013
101032,MountGambier,13.4,26.1,0.0,3.0,5.9,NNW,65.0,N,NNW,28.0,33.0,61.0,25.0,1013.6,1008.0,4.0,8.0,17.1,23.3,No,No,4,5,2013
101033,MountGambier,11.4,16.8,1.0,6.6,5.1,W,37.0,WNW,W,11.0,19.0,74.0,44.0,1016.5,1017.5,6.0,6.0,14.2,16.3,No,No,4,6,2013
101034,MountGambier,6.4,17.6,0.0,3.0,5.3,SW,28.0,NNW,WSW,15.0,13.0,84.0,53.0,1024.6,1024.8,7.0,6.0,11.3,17.5,No,No,4,0,2013
101035,MountGambier,4.2,17.5,0.6,0.8,3.1,N,17.0,NNE,N,4.0,9.0,95.0,78.0,1026.3,1023.5,6.0,8.0,9.5,13.6,No,Yes,4,1,2013
101036,MountGambier,8.5,17.4,1.2,1.0,8.1,SW,43.0,SSW,S,20.0,26.0,83.0,59.0,1024.1,1024.7,6.0,5.0,13.2,14.6,Yes,No,5,2,2013
101037,MountGambier,1.3,17.9,0.0,2.8,9.7,NE,35.0,NNE,NNE,11.0,20.0,76.0,33.0,1028.8,1023.5,0.0,5.0,10.3,17.7,No,No,5,3,2013
101038,MountGambier,10.3,19.3,0.0,4.2,1.1,N,59.0,N,N,37.0,28.0,36.0,33.0,1017.3,1014.3,8.0,8.0,13.4,18.9,No,Yes,5,4,2013
101039,MountGambier,6.4,15.2,4.2,1.8,9.4,SSW,41.0,S,SSE,19.0,22.0,61.0,49.0,1027.7,1026.6,1.0,1.0,12.5,14.2,Yes,No,5,5,2013
101041,MountGambier,4.6,15.0,0.0,2.2,3.3,E,24.0,ENE,NE,11.0,13.0,80.0,57.0,1025.8,1022.2,6.0,7.0,9.6,14.1,No,No,5,0,2013
101042,MountGambier,7.8,22.7,0.8,0.4,8.8,N,37.0,NE,NNE,22.0,19.0,66.0,31.0,1022.7,1020.0,2.0,2.0,12.9,22.5,No,No,5,1,2013
101043,MountGambier,12.7,25.3,0.0,4.4,6.8,N,44.0,NNE,N,22.0,19.0,60.0,25.0,1024.5,1021.8,6.0,4.0,14.8,25.2,No,No,5,2,2013
101044,MountGambier,12.9,27.8,0.0,4.6,9.6,N,46.0,NNE,N,19.0,22.0,53.0,27.0,1026.3,1024.2,1.0,3.0,18.8,27.3,No,No,5,3,2013
101045,MountGambier,13.8,26.5,0.0,5.6,5.2,NNE,43.0,NE,N,20.0,20.0,53.0,28.0,1026.8,1023.3,5.0,5.0,17.5,24.8,No,No,5,4,2013
101046,MountGambier,14.5,25.0,0.0,8.0,4.9,N,54.0,N,N,28.0,20.0,37.0,28.0,1021.9,1017.3,1.0,8.0,19.8,24.0,No,Yes,5,5,2013
101047,MountGambier,14.0,17.5,13.6,4.0,3.1,WNW,37.0,NNW,W,15.0,15.0,94.0,76.0,1015.9,1012.9,8.0,4.0,14.1,16.9,Yes,Yes,5,6,2013
101048,MountGambier,7.6,13.3,11.8,1.6,2.9,WSW,44.0,SW,W,20.0,22.0,87.0,66.0,1014.5,1013.1,7.0,3.0,9.2,12.6,Yes,Yes,5,0,2013
101049,MountGambier,4.9,13.5,1.8,0.8,1.9,WSW,61.0,W,WSW,26.0,20.0,84.0,80.0,1011.5,1009.9,8.0,8.0,10.0,9.4,Yes,Yes,5,1,2013
101050,MountGambier,8.1,14.6,11.4,0.6,6.1,W,69.0,W,WSW,24.0,31.0,88.0,67.0,1007.4,1007.0,5.0,5.0,12.5,14.2,Yes,Yes,5,2,2013
101051,MountGambier,9.5,16.1,1.4,0.8,7.9,WSW,39.0,WSW,SW,22.0,24.0,77.0,69.0,1012.6,1013.6,2.0,5.0,12.8,14.2,Yes,No,5,3,2013
101052,MountGambier,7.7,14.8,0.4,2.2,5.4,SW,30.0,WSW,SW,15.0,20.0,94.0,61.0,1019.2,1017.8,8.0,5.0,11.4,14.4,No,Yes,5,4,2013
101053,MountGambier,4.7,14.6,1.8,0.8,2.9,ESE,26.0,SW,WSW,9.0,6.0,95.0,65.0,1020.1,1018.4,5.0,8.0,10.9,13.4,Yes,No,5,5,2013
101054,MountGambier,2.6,15.9,0.2,0.6,4.5,NNE,31.0,NNE,W,17.0,6.0,94.0,94.0,1019.0,1015.2,1.0,8.0,8.1,12.5,No,Yes,5,6,2013
101055,MountGambier,8.0,16.0,9.6,1.2,7.0,SW,35.0,NNW,WSW,13.0,20.0,97.0,64.0,1016.1,1015.2,7.0,3.0,11.9,14.2,Yes,No,5,0,2013
101056,MountGambier,0.7,12.1,0.0,0.8,2.7,ESE,20.0,NNE,ESE,4.0,15.0,94.0,74.0,1017.7,1014.3,5.0,7.0,6.7,12.0,No,No,5,1,2013
101057,MountGambier,6.7,12.9,0.2,0.4,0.0,NE,26.0,NNE,ESE,19.0,9.0,86.0,81.0,1011.6,1011.2,8.0,7.0,9.7,12.8,No,Yes,5,2,2013
101058,MountGambier,3.4,16.7,3.0,0.2,9.2,E,28.0,SSW,SE,7.0,17.0,95.0,57.0,1023.0,1022.4,1.0,2.0,8.7,16.1,Yes,No,5,3,2013
101059,MountGambier,6.3,15.2,0.2,0.8,4.3,W,33.0,NNW,WSW,15.0,19.0,87.0,63.0,1026.7,1025.8,4.0,7.0,10.5,14.2,No,No,5,4,2013
101060,MountGambier,9.2,17.6,0.6,2.2,6.7,WSW,39.0,NNW,WSW,13.0,24.0,96.0,77.0,1027.2,1026.2,4.0,8.0,12.8,15.3,No,No,5,5,2013
101061,MountGambier,7.9,16.2,0.0,0.2,0.8,SW,28.0,WSW,WNW,13.0,9.0,69.0,76.0,1030.4,1028.9,8.0,8.0,13.2,15.3,No,No,5,6,2013
101062,MountGambier,6.0,14.8,0.2,1.4,1.1,ENE,20.0,N,E,9.0,11.0,97.0,66.0,1031.5,1028.6,7.0,7.0,10.6,13.9,No,No,5,0,2013
101063,MountGambier,6.1,14.6,0.0,1.0,3.5,N,30.0,NNE,NNE,11.0,13.0,88.0,63.0,1027.9,1024.2,7.0,7.0,8.8,13.4,No,No,5,1,2013
101064,MountGambier,5.7,16.1,0.0,0.6,0.3,N,39.0,NNE,N,19.0,17.0,79.0,61.0,1022.1,1019.0,7.0,7.0,10.4,16.0,No,No,5,2,2013
101065,MountGambier,9.5,19.3,0.0,1.6,3.1,N,39.0,NNE,N,19.0,22.0,79.0,66.0,1019.7,1017.2,7.0,6.0,12.8,18.5,No,Yes,5,3,2013
101066,MountGambier,12.8,14.9,6.4,0.0,0.0,NNE,50.0,N,N,20.0,22.0,97.0,92.0,1020.0,1016.3,8.0,8.0,13.0,14.5,Yes,Yes,5,4,2013
101067,MountGambier,10.7,15.2,2.4,1.4,0.9,S,43.0,SSE,S,6.0,24.0,99.0,79.0,1013.7,1013.0,8.0,8.0,12.4,14.8,Yes,No,6,5,2013
101068,MountGambier,8.8,15.2,0.4,0.0,4.7,SSW,35.0,SW,SSW,17.0,19.0,85.0,87.0,1022.1,1023.0,7.0,7.0,12.5,13.9,No,No,6,6,2013
101069,MountGambier,6.4,15.0,1.0,0.8,3.6,WSW,26.0,NW,W,7.0,13.0,96.0,80.0,1027.6,1026.0,7.0,7.0,10.3,14.7,No,Yes,6,0,2013
101070,MountGambier,10.2,14.7,1.4,0.2,0.0,N,26.0,NNE,N,13.0,11.0,92.0,85.0,1026.9,1023.7,8.0,7.0,12.0,13.2,Yes,No,6,1,2013
101071,MountGambier,9.5,13.0,0.2,1.0,0.0,N,41.0,N,N,20.0,22.0,82.0,79.0,1020.8,1015.9,8.0,8.0,10.4,12.5,No,No,6,2,2013
101072,MountGambier,9.3,14.7,0.0,1.0,0.4,N,44.0,N,N,28.0,28.0,85.0,87.0,1013.2,1010.7,7.0,7.0,12.0,14.1,No,Yes,6,3,2013
101073,MountGambier,6.4,14.1,22.0,1.8,7.0,WSW,35.0,SSW,SW,11.0,13.0,82.0,61.0,1022.2,1024.3,1.0,3.0,10.1,12.2,Yes,No,6,4,2013
101074,MountGambier,5.8,13.4,0.2,3.2,0.7,N,35.0,N,N,17.0,26.0,78.0,70.0,1029.3,1025.8,8.0,8.0,9.8,12.5,No,No,6,5,2013
101075,MountGambier,9.8,15.0,0.0,1.0,3.6,N,39.0,N,N,19.0,22.0,71.0,62.0,1024.4,1019.8,8.0,8.0,10.4,14.1,No,No,6,6,2013
101076,MountGambier,9.2,17.4,0.0,2.2,3.5,NNW,50.0,N,NW,24.0,13.0,70.0,94.0,1015.0,1014.1,7.0,7.0,11.5,14.6,No,Yes,6,0,2013
