,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,month,day,year
31974,Sydney,16.3,26.2,0.0,3.8,10.9,SW,39.0,W,ESE,19.0,19.0,67.0,41.0,1016.0,1013.8,0.0,2.0,19.0,25.4,No,Yes,4,1,2013
31975,Sydney,17.0,18.6,27.4,6.6,0.0,S,48.0,S,S,22.0,20.0,88.0,79.0,1020.9,1021.7,7.0,8.0,17.0,18.0,Yes,Yes,4,2,2013
31976,Sydney,15.7,20.9,61.4,5.0,0.4,SSW,31.0,SE,SE,17.0,9.0,93.0,89.0,1028.2,1027.8,8.0,8.0,16.6,17.7,Yes,Yes,4,3,2013
31977,Sydney,15.6,23.6,18.4,0.8,4.3,W,24.0,WNW,ENE,9.0,7.0,83.0,55.0,1030.4,1028.4,7.0,6.0,17.5,22.9,Yes,Yes,4,4,2013
31978,Sydney,15.6,20.6,2.4,3.6,1.6,NE,31.0,W,SE,11.0,6.0,93.0,75.0,1028.0,1025.2,5.0,7.0,17.0,18.8,Yes,Yes,4,5,2013
31979,Sydney,14.2,22.7,3.8,2.4,7.0,W,22.0,W,E,9.0,15.0,73.0,62.0,1024.5,1021.6,3.0,3.0,19.0,22.2,Yes,Yes,4,6,2013
31980,Sydney,14.6,24.2,2.0,3.4,8.3,ESE,26.0,W,ESE,15.0,17.0,72.0,61.0,1025.3,1023.9,1.0,6.0,18.4,22.5,Yes,Yes,4,0,2013
31981,Sydney,15.6,22.0,5.2,2.4,3.6,WNW,24.0,WNW,ESE,15.0,6.0,90.0,73.0,1026.7,1024.3,6.0,3.0,16.7,20.7,Yes,Yes,4,1,2013
31982,Sydney,14.4,24.1,2.0,2.2,10.4,ENE,30.0,WNW,ENE,13.0,20.0,72.0,57.0,1024.8,1021.3,1.0,2.0,18.9,23.0,Yes,No,4,2,2013
31983,Sydney,15.2,25.3,0.0,4.6,10.8,NE,26.0,WNW,ENE,13.0,17.0,71.0,43.0,1023.5,1021.6,1.0,1.0,19.0,24.7,No,No,4,3,2013
31984,Sydney,15.6,26.0,0.0,4.4,10.3,ENE,31.0,WNW,ENE,13.0,19.0,73.0,47.0,1025.9,1022.8,1.0,1.0,19.7,24.2,No,No,4,4,2013
31985,Sydney,15.7,25.4,0.0,4.8,10.7,NE,35.0,W,NE,17.0,22.0,71.0,55.0,1021.5,1016.4,1.0,1.0,19.6,23.7,No,No,4,5,2013
31986,Sydney,16.1,27.7,0.0,5.4,10.6,W,24.0,W,ENE,17.0,13.0,72.0,54.0,1013.9,1010.9,2.0,2.0,19.0,25.2,No,No,4,6,2013
31987,Sydney,17.4,27.9,0.0,5.8,5.7,S,37.0,W,E,9.0,11.0,75.0,49.0,1010.1,1007.4,7.0,4.0,19.0,26.2,No,Yes,4,0,2013
31988,Sydney,16.9,22.0,7.0,3.2,4.4,SSW,41.0,W,S,17.0,20.0,88.0,69.0,1015.0,1013.5,8.0,6.0,17.2,21.4,Yes,No,4,1,2013
31989,Sydney,14.2,23.6,0.0,4.0,7.7,SSE,30.0,WNW,SSE,13.0,17.0,75.0,65.0,1016.7,1014.0,1.0,7.0,17.7,21.9,No,No,4,2,2013
31990,Sydney,15.4,24.5,0.2,2.6,9.1,S,41.0,WNW,SSE,15.0,26.0,76.0,69.0,1014.7,1012.5,1.0,6.0,18.5,21.4,No,No,4,3,2013
31991,Sydney,13.3,20.2,0.4,4.6,10.5,SW,65.0,WSW,SSW,20.0,35.0,50.0,39.0,1014.7,1012.8,2.0,4.0,15.3,20.0,No,Yes,4,4,2013
31993,Sydney,10.9,22.2,32.8,2.8,9.7,W,33.0,W,ESE,15.0,15.0,71.0,56.0,1016.1,1012.4,1.0,1.0,14.4,20.0,Yes,No,4,6,2013
31994,Sydney,13.9,24.7,0.2,2.6,8.1,WSW,41.0,WNW,W,13.0,11.0,85.0,39.0,1011.0,1006.9,6.0,2.0,14.6,24.2,No,No,4,0,2013
31995,Sydney,12.7,25.3,0.2,3.6,10.4,WSW,43.0,W,ESE,15.0,15.0,57.0,43.0,1012.7,1011.7,1.0,2.0,16.9,23.4,No,No,4,1,2013
31996,Sydney,12.3,23.8,0.0,3.6,10.8,W,35.0,W,ESE,20.0,13.0,62.0,27.0,1018.9,1015.9,1.0,1.0,15.5,23.4,No,No,4,2,2013
31997,Sydney,12.5,23.2,0.0,4.8,10.1,W,33.0,W,ESE,20.0,17.0,52.0,45.0,1021.8,1019.5,2.0,1.0,15.1,20.3,No,No,4,3,2013
31998,Sydney,14.0,27.2,0.0,3.4,10.7,W,41.0,W,SW,17.0,13.0,56.0,30.0,1022.6,1019.1,1.0,0.0,17.3,25.9,No,No,4,4,2013
31999,Sydney,14.0,26.3,0.0,4.4,9.5,ENE,26.0,W,ENE,17.0,19.0,65.0,51.0,1022.0,1017.7,1.0,1.0,17.2,22.6,No,No,4,5,2013
32000,Sydney,14.4,28.7,0.0,4.6,10.1,WNW,28.0,W,WNW,7.0,15.0,59.0,29.0,1019.0,1016.0,1.0,1.0,18.6,28.1,No,No,4,6,2013
32001,Sydney,15.9,26.5,0.0,6.2,9.3,WNW,26.0,WNW,ESE,13.0,13.0,59.0,73.0,1022.4,1020.9,1.0,3.0,18.5,22.6,No,No,4,0,2013
32002,Sydney,18.4,22.7,0.0,2.8,4.0,SSW,35.0,SSW,SSE,15.0,19.0,80.0,71.0,1025.6,1022.4,7.0,7.0,19.7,20.5,No,No,4,1,2013
32003,Sydney,16.9,25.0,0.0,1.2,7.4,S,37.0,WNW,SE,15.0,17.0,86.0,61.0,1018.7,1014.3,7.0,5.0,18.1,24.2,No,No,5,2,2013
32004,Sydney,14.4,20.3,0.0,5.6,7.4,S,46.0,W,S,13.0,20.0,53.0,51.0,1025.3,1025.2,1.0,4.0,15.1,18.7,No,No,5,3,2013
32005,Sydney,11.1,22.9,0.0,3.0,10.2,N,31.0,WNW,ENE,19.0,19.0,72.0,51.0,1026.7,1020.5,1.0,7.0,14.0,20.9,No,No,5,4,2013
32006,Sydney,14.0,26.4,0.0,4.4,6.2,SSE,56.0,W,SSE,19.0,37.0,50.0,56.0,1017.9,1018.5,7.0,3.0,17.4,20.2,No,No,5,5,2013
32007,Sydney,12.7,20.1,0.0,6.4,9.1,SSE,37.0,W,S,15.0,7.0,56.0,38.0,1025.1,1022.1,6.0,1.0,14.5,19.7,No,No,5,6,2013
32008,Sydney,10.8,20.1,0.0,3.4,8.2,SSW,35.0,W,S,13.0,17.0,68.0,60.0,1026.6,1024.5,3.0,7.0,14.3,19.2,No,No,5,0,2013
32009,Sydney,11.7,21.5,0.0,3.0,8.8,ESE,31.0,W,SSE,13.0,19.0,76.0,55.0,1028.7,1027.1,2.0,6.0,15.2,19.9,No,No,5,1,2013
32010,Sydney,12.4,21.6,0.0,3.4,5.3,WNW,22.0,W,E,13.0,9.0,80.0,51.0,1031.1,1028.1,7.0,4.0,15.2,21.2,No,No,5,2,2013
32011,Sydney,12.1,23.2,0.0,1.8,10.2,W,24.0,W,ENE,17.0,13.0,79.0,54.0,1030.7,1027.4,1.0,1.0,14.7,22.0,No,No,5,3,2013
32012,Sydney,12.5,23.5,0.0,3.6,10.0,W,26.0,W,SE,20.0,13.0,77.0,53.0,1030.8,1028.4,1.0,1.0,14.3,22.9,No,No,5,4,2013
32013,Sydney,13.0,22.1,0.0,2.0,4.3,ENE,31.0,W,ENE,22.0,22.0,77.0,69.0,1030.2,1027.5,5.0,6.0,15.2,20.8,No,No,5,5,2013
32014,Sydney,14.0,22.1,0.0,3.6,7.0,ENE,28.0,W,ENE,13.0,13.0,93.0,59.0,1027.2,1022.7,8.0,2.0,14.3,21.4,No,No,5,6,2013
32015,Sydney,13.7,22.8,0.0,2.0,1.8,NNW,28.0,W,NNE,9.0,11.0,88.0,53.0,1018.9,1014.2,7.0,8.0,14.4,21.9,No,No,5,0,2013
32016,Sydney,14.2,21.3,0.0,2.4,6.9,W,41.0,W,SE,20.0,13.0,60.0,31.0,1013.8,1011.1,7.0,6.0,14.2,20.0,No,No,5,1,2013
32017,Sydney,9.2,20.6,0.2,2.8,9.8,W,46.0,W,WNW,15.0,28.0,59.0,34.0,1013.2,1009.6,1.0,3.0,13.6,20.1,No,No,5,2,2013
32018,Sydney,13.6,20.6,0.0,5.4,8.3,W,50.0,NNW,W,22.0,31.0,55.0,36.0,1010.3,1007.3,2.0,3.0,16.9,19.4,No,No,5,3,2013
32019,Sydney,12.2,19.6,0.0,4.6,10.1,WSW,57.0,WSW,WSW,24.0,28.0,50.0,33.0,1011.9,1010.4,1.0,1.0,14.7,18.6,No,No,5,4,2013
32020,Sydney,11.1,20.6,0.0,3.8,10.1,WSW,41.0,W,W,17.0,22.0,53.0,31.0,1014.7,1011.8,1.0,1.0,13.2,19.1,No,No,5,5,2013
32021,Sydney,9.8,20.2,0.0,3.6,9.1,W,39.0,W,W,20.0,20.0,54.0,30.0,1016.8,1014.1,2.0,1.0,12.1,19.0,No,No,5,6,2013
32022,Sydney,10.1,20.7,0.0,4.0,8.5,W,44.0,W,WSW,19.0,22.0,61.0,37.0,1018.7,1014.7,4.0,3.0,11.3,19.6,No,No,5,0,2013
32023,Sydney,10.1,22.5,0.0,4.0,9.1,W,54.0,W,SW,22.0,20.0,55.0,32.0,1015.3,1012.3,3.0,7.0,15.4,21.8,No,No,5,1,2013
32024,Sydney,9.4,16.0,0.0,2.2,1.3,WNW,31.0,WNW,SSW,17.0,20.0,71.0,79.0,1015.0,1010.1,6.0,8.0,11.2,14.5,No,Yes,5,2,2013
32025,Sydney,10.6,17.4,27.2,5.2,0.7,SSE,48.0,WSW,SE,11.0,22.0,93.0,71.0,1013.7,1012.7,7.0,6.0,13.4,16.4,Yes,Yes,5,3,2013
32026,Sydney,12.7,20.6,30.6,2.4,5.8,SE,48.0,W,SSE,28.0,24.0,89.0,47.0,1019.1,1017.9,7.0,7.0,13.0,20.1,Yes,Yes,5,4,2013
32028,Sydney,9.5,21.3,0.0,1.8,10.1,W,30.0,W,NE,20.0,4.0,70.0,45.0,1025.7,1023.0,1.0,1.0,11.3,20.2,No,Yes,5,6,2013
32029,Sydney,10.6,20.2,3.4,3.2,7.1,SSW,41.0,W,SSE,22.0,24.0,84.0,58.0,1029.4,1028.2,5.0,5.0,11.6,19.4,Yes,Yes,5,0,2013
32030,Sydney,11.6,19.3,28.6,1.2,3.2,ENE,30.0,WNW,E,11.0,15.0,94.0,75.0,1032.8,1030.2,8.0,8.0,12.9,17.8,Yes,No,5,1,2013
32031,Sydney,11.3,21.1,0.2,2.0,4.9,W,20.0,W,ENE,15.0,15.0,94.0,60.0,1031.4,1027.8,8.0,3.0,12.3,20.6,No,No,5,2,2013
32032,Sydney,11.7,21.4,0.0,2.6,5.7,E,24.0,WNW,ENE,15.0,7.0,90.0,67.0,1029.3,1025.9,4.0,5.0,12.8,20.0,No,No,5,3,2013
32034,Sydney,13.9,21.2,0.0,4.0,3.0,NW,52.0,N,N,11.0,17.0,62.0,61.0,1019.4,1014.1,6.0,7.0,18.7,19.9,No,Yes,6,5,2013
32035,Sydney,14.4,15.8,14.8,3.0,1.8,S,81.0,W,SW,20.0,24.0,92.0,68.0,1006.1,1009.8,8.0,7.0,14.7,14.0,Yes,Yes,6,6,2013
32037,Sydney,10.3,21.1,0.0,3.6,9.3,W,41.0,W,S,24.0,9.0,66.0,53.0,1026.3,1023.8,3.0,1.0,12.2,20.7,No,No,6,1,2013
32038,Sydney,10.5,19.3,0.0,3.4,2.3,W,26.0,WNW,ENE,7.0,13.0,87.0,70.0,1025.8,1021.6,8.0,7.0,11.7,18.3,No,No,6,2,2013
32039,Sydney,11.7,20.1,0.0,1.6,2.3,NNW,26.0,W,NNE,15.0,6.0,61.0,59.0,1022.8,1020.0,7.0,8.0,14.9,19.2,No,No,6,3,2013
32040,Sydney,14.9,22.2,0.0,2.0,1.8,SSE,41.0,NNW,SSW,20.0,15.0,70.0,55.0,1019.8,1018.5,8.0,6.0,18.5,21.6,No,No,6,4,2013
32041,Sydney,13.5,19.2,0.0,3.0,1.5,SSE,43.0,W,SE,19.0,11.0,73.0,53.0,1030.7,1028.6,7.0,7.0,14.2,17.5,No,No,6,5,2013
32042,Sydney,11.0,18.9,0.0,7.0,6.9,ENE,26.0,W,ENE,13.0,15.0,80.0,63.0,1028.6,1024.3,4.0,7.0,12.6,18.4,No,No,6,6,2013
32043,Sydney,10.5,21.5,0.0,1.4,3.9,NNW,28.0,W,WNW,13.0,17.0,90.0,67.0,1021.6,1018.7,2.0,8.0,11.1,18.5,No,No,6,0,2013
32044,Sydney,10.5,19.6,0.8,0.2,8.5,W,30.0,W,WNW,17.0,9.0,94.0,54.0,1021.0,1017.6,3.0,6.0,11.3,18.4,No,No,6,1,2013
32045,Sydney,10.4,16.0,0.0,2.0,1.0,W,41.0,WNW,W,13.0,19.0,85.0,90.0,1015.1,1009.7,7.0,6.0,11.6,15.8,No,Yes,6,2,2013
32046,Sydney,10.6,20.9,8.4,0.6,8.6,NW,48.0,WNW,WNW,15.0,20.0,89.0,45.0,1007.0,1004.3,3.0,3.0,13.4,20.1,Yes,No,6,3,2013
32047,Sydney,11.7,20.1,0.0,3.6,7.0,W,46.0,NNW,WSW,17.0,22.0,64.0,46.0,1005.2,1002.9,2.0,6.0,14.0,18.5,No,No,6,4,2013
32048,Sydney,13.0,17.6,0.0,4.0,5.0,WSW,43.0,WSW,SSW,24.0,11.0,58.0,46.0,1009.9,1009.9,4.0,7.0,13.8,17.3,No,No,6,5,2013
32049,Sydney,9.7,19.1,0.0,3.2,9.5,W,41.0,W,S,24.0,15.0,59.0,50.0,1014.4,1011.6,2.0,4.0,11.8,16.6,No,No,6,6,2013
32050,Sydney,8.5,17.7,0.0,3.8,3.8,S,44.0,W,SW,26.0,17.0,65.0,56.0,1009.5,1008.3,6.0,6.0,11.0,15.7,No,No,6,0,2013
32051,Sydney,8.0,19.2,0.0,1.6,8.0,S,43.0,W,S,26.0,17.0,76.0,52.0,1013.5,1012.2,1.0,2.0,9.6,16.1,No,Yes,6,1,2013
32052,Sydney,8.7,16.1,15.6,3.2,0.0,S,52.0,W,SSW,24.0,26.0,80.0,65.0,1021.7,1021.3,6.0,7.0,10.5,14.3,Yes,Yes,6,2,2013
32053,Sydney,8.7,16.6,1.4,2.8,7.2,SSW,39.0,W,SSW,26.0,20.0,71.0,57.0,1024.2,1021.0,3.0,6.0,9.9,15.6,Yes,No,6,3,2013
32054,Sydney,8.0,17.3,0.0,2.0,8.1,W,31.0,W,SSW,19.0,15.0,79.0,58.0,1021.6,1019.1,5.0,2.0,9.6,16.1,No,Yes,6,4,2013
32055,Sydney,7.7,13.5,1.2,2.4,0.0,SE,39.0,W,SSW,26.0,17.0,87.0,83.0,1024.9,1024.2,7.0,7.0,7.9,11.9,Yes,Yes,6,5,2013
32056,Sydney,7.6,13.9,56.2,0.4,0.2,SSE,41.0,WNW,SSW,7.0,19.0,93.0,90.0,1028.5,1026.7,7.0,7.0,11.0,11.9,Yes,Yes,6,6,2013
32057,Sydney,9.6,13.8,53.4,0.2,0.1,W,39.0,W,WNW,17.0,11.0,91.0,77.0,1021.7,1017.9,7.0,7.0,10.2,13.1,Yes,Yes,6,0,2013
32058,Sydney,10.0,16.7,5.0,2.4,0.2,SSE,41.0,W,W,17.0,9.0,93.0,90.0,1016.3,1014.8,8.0,6.0,10.6,13.8,Yes,Yes,6,1,2013
32059,Sydney,10.5,19.8,15.6,1.4,4.3,SSE,52.0,SE,SE,31.0,20.0,84.0,63.0,1019.8,1020.0,7.0,7.0,16.7,19.2,Yes,No,6,2,2013
32060,Sydney,12.8,18.8,0.8,3.4,2.4,WNW,26.0,W,ESE,15.0,19.0,93.0,64.0,1022.9,1020.7,7.0,7.0,13.4,17.6,No,Yes,6,3,2013
32061,Sydney,12.9,16.1,16.8,2.8,0.0,ESE,41.0,W,ENE,9.0,15.0,93.0,83.0,1023.7,1022.5,7.0,7.0,13.3,16.0,Yes,Yes,6,4,2013
32062,Sydney,12.7,14.2,41.0,3.2,0.0,E,28.0,SSE,SSE,9.0,9.0,90.0,87.0,1024.8,1023.0,8.0,8.0,13.6,13.2,Yes,Yes,6,5,2013
32063,Sydney,11.3,17.1,51.0,2.0,2.2,SE,37.0,W,SSW,11.0,9.0,94.0,82.0,1025.7,1023.5,7.0,5.0,12.4,16.6,Yes,Yes,6,6,2013
32064,Sydney,8.8,20.1,9.8,0.8,9.8,W,26.0,W,E,20.0,7.0,89.0,56.0,1024.4,1021.9,1.0,1.0,10.3,18.5,Yes,No,7,0,2013
32065,Sydney,8.8,19.9,0.0,2.2,9.8,W,33.0,W,WNW,20.0,4.0,77.0,46.0,1024.9,1021.0,1.0,2.0,10.2,18.9,No,No,7,1,2013
32066,Sydney,8.1,19.8,0.0,2.2,9.5,W,26.0,WNW,NNE,19.0,13.0,82.0,53.0,1024.4,1020.8,1.0,0.0,9.5,19.2,No,No,7,2,2013
32067,Sydney,8.5,23.4,0.0,2.6,9.8,NW,43.0,NNW,NNW,17.0,22.0,57.0,38.0,1016.3,1011.5,0.0,1.0,14.7,22.6,No,No,7,3,2013
32068,Sydney,14.7,19.5,0.0,4.0,9.7,W,65.0,NW,W,20.0,33.0,54.0,30.0,1010.9,1010.8,1.0,1.0,16.0,18.5,No,No,7,4,2013
32069,Sydney,7.8,17.4,0.0,4.2,9.8,WSW,37.0,WNW,WNW,13.0,19.0,57.0,31.0,1020.1,1018.1,0.0,0.0,10.2,17.1,No,No,7,5,2013
32070,Sydney,7.4,19.1,0.0,4.0,9.5,W,35.0,W,WSW,19.0,11.0,62.0,35.0,1026.9,1025.6,1.0,1.0,10.0,17.7,No,No,7,6,2013
32071,Sydney,7.4,19.2,0.0,2.2,9.1,W,33.0,W,SSE,19.0,17.0,68.0,36.0,1031.7,1029.9,0.0,3.0,9.3,17.7,No,Yes,7,0,2013
32072,Sydney,8.7,13.6,1.6,3.0,1.0,W,30.0,W,SSW,19.0,17.0,83.0,84.0,1035.0,1033.6,5.0,7.0,9.3,11.8,Yes,Yes,7,1,2013
32073,Sydney,8.9,15.9,8.0,1.2,2.7,W,24.0,W,SSE,17.0,13.0,84.0,71.0,1033.5,1031.6,7.0,6.0,10.3,14.8,Yes,No,7,2,2013
32074,Sydney,8.2,18.4,0.0,1.2,8.2,W,30.0,W,E,20.0,9.0,91.0,62.0,1035.3,1032.2,2.0,5.0,9.1,17.0,No,No,7,3,2013
32075,Sydney,8.3,20.2,0.2,1.2,8.4,W,30.0,W,WNW,17.0,6.0,92.0,46.0,1031.1,1027.1,1.0,1.0,9.6,19.2,No,No,7,4,2013
32076,Sydney,8.3,17.4,0.0,3.0,5.0,WNW,26.0,W,E,15.0,2.0,85.0,61.0,1029.2,1027.3,7.0,6.0,10.9,17.3,No,No,7,5,2013
32077,Sydney,8.9,18.4,0.0,1.0,8.5,W,24.0,W,NE,11.0,15.0,88.0,60.0,1028.4,1025.4,4.0,8.0,10.7,17.5,No,No,7,6,2013
32078,Sydney,10.7,22.0,0.2,3.6,1.7,NNW,33.0,NW,NNW,4.0,13.0,78.0,58.0,1024.6,1021.9,7.0,7.0,15.4,19.4,No,Yes,7,0,2013
32079,Sydney,14.4,21.6,1.4,0.2,3.4,NW,26.0,W,NE,9.0,13.0,88.0,67.0,1024.7,1022.1,7.0,4.0,15.1,19.6,Yes,Yes,7,1,2013
32080,Sydney,13.0,24.3,4.8,1.8,8.7,NE,22.0,W,E,9.0,9.0,85.0,48.0,1023.8,1020.6,4.0,3.0,14.5,23.0,Yes,No,7,2,2013
32081,Sydney,13.3,22.6,0.0,2.4,3.9,NNE,30.0,W,NE,7.0,13.0,85.0,72.0,1022.9,1019.4,7.0,7.0,15.1,19.4,No,No,7,3,2013
32082,Sydney,15.0,20.4,0.0,3.2,1.6,NNW,57.0,NE,N,15.0,17.0,66.0,73.0,1015.7,1011.7,4.0,7.0,18.1,17.5,No,No,7,4,2013
32083,Sydney,14.5,20.4,0.8,2.4,8.9,NNW,48.0,N,NW,17.0,26.0,65.0,38.0,1009.3,1005.4,2.0,2.0,16.5,19.8,No,No,7,5,2013
32084,Sydney,8.5,16.3,0.2,6.4,10.1,NW,54.0,NW,WNW,24.0,31.0,49.0,29.0,1016.0,1013.2,1.0,1.0,11.0,16.0,No,No,7,6,2013
32085,Sydney,8.7,17.2,0.0,3.8,9.9,WNW,54.0,WNW,W,17.0,26.0,54.0,28.0,1019.4,1016.3,2.0,2.0,12.2,16.6,No,No,7,0,2013
32086,Sydney,7.1,17.7,0.0,3.2,8.0,WSW,44.0,W,WSW,17.0,19.0,60.0,42.0,1019.9,1018.5,1.0,7.0,11.0,15.9,No,No,7,1,2013
32087,Sydney,10.1,17.0,0.0,4.0,4.8,SSW,48.0,WSW,SSW,17.0,20.0,61.0,46.0,1026.6,1026.4,1.0,6.0,12.3,16.6,No,No,7,2,2013
32088,Sydney,7.4,19.6,0.0,3.0,8.6,WNW,33.0,W,E,20.0,9.0,72.0,38.0,1029.8,1026.6,1.0,3.0,8.8,17.9,No,No,7,3,2013
32089,Sydney,7.9,20.3,0.0,3.4,9.3,WNW,22.0,WNW,WNW,15.0,7.0,75.0,32.0,1025.9,1023.3,5.0,1.0,9.2,19.5,No,No,7,4,2013
32090,Sydney,7.4,18.7,0.0,1.8,9.9,W,28.0,W,E,22.0,15.0,62.0,56.0,1031.0,1028.2,1.0,1.0,9.4,17.8,No,No,7,5,2013
32091,Sydney,8.3,18.8,0.0,3.6,6.8,NNE,26.0,WNW,E,7.0,17.0,84.0,64.0,1029.8,1025.8,6.0,6.0,9.7,18.1,No,No,7,6,2013
32092,Sydney,9.7,24.0,0.0,2.6,10.2,NNW,37.0,N,N,22.0,11.0,53.0,35.0,1025.2,1020.8,6.0,1.0,17.6,23.3,No,No,7,0,2013
32093,Sydney,11.1,21.5,0.0,3.4,3.4,SSW,48.0,W,ENE,13.0,6.0,73.0,49.0,1019.9,1017.8,6.0,5.0,12.8,19.7,No,Yes,7,1,2013
32094,Sydney,12.6,18.4,5.6,2.6,8.1,S,43.0,SSW,S,20.0,22.0,82.0,61.0,1023.9,1022.7,7.0,4.0,13.9,17.0,Yes,No,7,2,2013
32095,Sydney,8.1,19.6,0.0,3.4,10.1,W,30.0,WNW,ESE,24.0,15.0,71.0,54.0,1023.3,1020.1,2.0,3.0,11.0,17.5,No,No,8,3,2013
32096,Sydney,9.1,20.3,0.0,2.2,6.8,W,31.0,W,W,15.0,19.0,83.0,31.0,1018.0,1012.7,7.0,3.0,10.9,19.7,No,No,8,4,2013
32097,Sydney,10.4,19.6,0.0,3.6,10.0,NW,37.0,W,W,7.0,4.0,51.0,29.0,1016.0,1012.1,4.0,1.0,13.5,19.2,No,No,8,5,2013
32098,Sydney,10.9,19.9,0.0,4.2,8.5,WSW,44.0,NW,WSW,9.0,24.0,54.0,29.0,1013.6,1012.2,6.0,5.0,14.0,18.0,No,No,8,6,2013
32099,Sydney,9.5,21.0,0.0,3.8,10.0,WNW,50.0,WNW,WNW,11.0,15.0,52.0,34.0,1017.6,1013.6,1.0,2.0,13.1,20.4,No,No,8,0,2013
32100,Sydney,11.9,23.9,0.0,5.6,8.7,NNW,52.0,NW,WNW,20.0,17.0,48.0,30.0,1011.9,1008.0,5.0,5.0,16.4,22.1,No,No,8,1,2013
32101,Sydney,10.8,17.9,0.8,4.8,8.3,WSW,35.0,W,ESE,17.0,15.0,57.0,49.0,1013.6,1009.3,2.0,7.0,13.0,16.0,No,Yes,8,2,2013
32102,Sydney,9.3,13.1,9.6,3.8,1.3,SSW,57.0,W,SSW,24.0,24.0,85.0,74.0,1008.3,1009.8,7.0,7.0,9.3,12.6,Yes,Yes,8,3,2013
32103,Sydney,7.0,17.4,4.2,0.6,6.7,W,35.0,W,NW,20.0,9.0,60.0,43.0,1018.9,1014.0,4.0,7.0,11.2,17.1,Yes,No,8,4,2013
32104,Sydney,10.5,23.5,0.0,4.0,10.6,W,31.0,W,NW,11.0,11.0,46.0,33.0,1016.0,1013.4,0.0,1.0,13.4,23.5,No,No,8,5,2013
32105,Sydney,9.0,21.8,0.0,3.8,10.4,WSW,31.0,WNW,E,13.0,11.0,61.0,38.0,1018.2,1013.5,1.0,1.0,12.7,19.2,No,No,8,6,2013
32106,Sydney,12.0,24.4,0.2,3.8,5.4,W,94.0,N,W,9.0,48.0,40.0,40.0,1005.8,1004.2,3.0,7.0,19.6,18.9,No,No,8,0,2013
32107,Sydney,9.6,22.8,0.0,5.8,10.8,W,35.0,NNW,WNW,13.0,9.0,35.0,25.0,1013.7,1012.2,1.0,1.0,14.5,22.2,No,No,8,1,2013
32108,Sydney,12.5,24.1,0.0,4.2,10.7,NNW,39.0,NNW,WNW,24.0,17.0,39.0,22.0,1013.6,1007.7,2.0,1.0,15.9,23.9,No,No,8,2,2013
32109,Sydney,10.5,18.7,0.0,8.0,10.7,W,57.0,WSW,S,24.0,19.0,42.0,29.0,1019.0,1019.8,1.0,1.0,12.3,17.7,No,No,8,3,2013
32110,Sydney,7.3,20.6,0.0,3.6,10.7,NE,41.0,WNW,ENE,17.0,26.0,61.0,36.0,1023.7,1016.9,0.0,0.0,10.8,19.1,No,No,8,4,2013
32111,Sydney,10.7,24.4,0.0,6.2,10.5,WNW,57.0,NNE,W,20.0,26.0,41.0,34.0,1010.1,1006.7,1.0,4.0,17.6,22.6,No,No,8,5,2013
32112,Sydney,11.3,23.3,0.0,6.6,10.7,WNW,39.0,NW,NNW,15.0,20.0,38.0,28.0,1016.9,1011.9,0.0,1.0,16.2,22.8,No,No,8,6,2013
32113,Sydney,13.6,20.9,0.0,7.8,9.9,W,59.0,N,WNW,7.0,39.0,33.0,25.0,1009.7,1007.0,2.0,5.0,17.0,19.8,No,No,8,0,2013
32114,Sydney,8.4,16.6,0.0,6.2,10.8,WSW,56.0,WSW,WSW,26.0,22.0,43.0,26.0,1013.7,1011.9,1.0,1.0,10.7,15.4,No,No,8,1,2013
32115,Sydney,7.6,18.1,0.0,3.0,10.3,W,50.0,W,W,20.0,20.0,50.0,30.0,1016.3,1013.4,2.0,3.0,11.3,17.5,No,No,8,2,2013
32116,Sydney,7.6,18.1,0.0,5.6,6.7,W,50.0,N,WNW,19.0,24.0,48.0,32.0,1013.8,1010.2,7.0,7.0,12.5,17.7,No,No,8,3,2013
32117,Sydney,11.8,18.6,0.0,4.0,2.5,WNW,56.0,NW,WNW,20.0,28.0,50.0,42.0,1010.2,1008.5,7.0,7.0,14.8,17.4,No,No,8,4,2013
32118,Sydney,12.2,22.7,0.0,4.0,10.8,W,35.0,WSW,ESE,26.0,19.0,52.0,42.0,1020.1,1020.0,2.0,4.0,15.9,21.8,No,No,8,5,2013
32119,Sydney,9.9,23.6,0.0,4.2,10.7,SW,35.0,WNW,E,17.0,17.0,72.0,53.0,1024.0,1020.4,1.0,1.0,12.7,19.6,No,No,8,6,2013
32120,Sydney,10.3,22.0,0.0,3.6,9.6,W,33.0,WNW,WNW,20.0,11.0,54.0,30.0,1024.6,1020.4,3.0,6.0,14.2,21.6,No,No,8,0,2013
32122,Sydney,11.8,23.3,0.0,3.0,10.8,SSE,39.0,W,SSE,20.0,24.0,72.0,38.0,1021.5,1020.2,1.0,2.0,14.9,22.1,No,No,8,2,2013
32123,Sydney,11.4,21.8,0.0,3.8,6.7,NNE,56.0,WNW,NE,17.0,17.0,69.0,59.0,1024.4,1019.4,6.0,7.0,15.3,20.0,No,No,8,3,2013
